svg229,13.180662,70.706077,976.36393,914.19392
switch227,13.180662,70.706077,976.36393,914.19392
g225,13.180662,70.706077,976.36393,914.19392
_x23_park_x28_have_x5B_cloud_x2C_tree_x2C_hill_x5D__x29_,13.180662,70.706077,976.36393,634.09391
g57,13.180662,70.706077,976.36393,634.09391
g55,13.180662,70.706077,976.36393,634.09391
path4,448.3,178.97897,308.2,9.4017955
path13,68.3,513.9596,815.17619,173.5404
path15,78.5,516.0165,794.98895,169.1835
path24,718.28066,75.506077,271.26393,407.61652
path33,13.180662,70.706077,271.36393,407.61652
path35,713.49813,79.90349,265.59969,398.93232
path37,831.03977,322.20495,67.347499,101.7865
line39,829.70001,307.60001,3,397.19998
path41,23.498126,75.30349,265.69969,398.93232
path43,23.498126,75.30349,265.69969,398.93232
path45,141.03977,317.60495,67.347499,101.7865
line47,139.8,302.89999,3,397.30002
path49,282.5,128.5867,183.8,4.4382993
path51,307.8,234.55889,183.8,4.6661132
path53,167.2,582.68005,636.9,114.01995
_x23_group_x28_have_x5B_woman_x28_stand_x29__x2C_man_x28_stand_x29__x5D__x29_,129.67002,262.8,691.18921,722.1
g222,129.67002,262.8,691.18921,722.1
g220,129.67002,262.8,691.18921,722.1
path60,129.67002,833.26968,691.18921,151.63032
g80,243.61406,262.8,546.4773,669.56716
path69,244.8,545.3,0,0.2
path78,243.61406,262.8,546.4773,669.56716
path82,602.57482,829.5,26.832058,84.411792
path84,677.09312,826.5,26.832058,84.411792
path86,722.27825,571.3,36.721752,89.908612
path88,601.9,567.75044,135.46137,269.94956
g94,601.8,567.88213,135.52121,269.81787
path90,601.8,640.2,60.5,197.5
path92,672.3,567.88213,65.02121,265.31787
path96,285.5548,836.9,61.997705,85.169712
path98,366.12549,836.9,62.027013,85.169712
path100,276.4,578.5,152.20155,267.2
g106,340.10304,578.3,88.342655,267.2
path102,340.10304,658.4,15.596962,187.1
path104,414.94444,578.3,13.501249,266.90037
path108,319.7281,337.6,64.671901,90.075623
path110,521.2,536.6,62.8,63.6
path112,494.7,547.8,48.936697,69.311778
path114,289.8,387.1,133.95,223.45629
path116,289.9,389.3,133.95,223.45629
path118,289.8,387.9,133.95,223.35629
path120,283.1,379.1,45.2,227.8
path122,282.4,378.4,45.2,227.8
path124,262.3,543.9,40.6,76.411723
path126,362.3,376.4,159.9,238.7
path128,262.4,544.7,17.4,19.8
path130,363,375.7,159.9,238.6
path132,651.29563,386.83183,74.638775,74.868169
path134,559.9,404.21699,205.82763,205.49828
path136,560.4,402.11699,205.82763,205.59828
path138,559.7,402.8188,206.12763,205.49647
path140,314.71917,366.9,18.280832,25.3
path142,314.71917,366.2,18.280832,25.3
polygon144,370.7,374.6,15.9,22.9
polygon146,370.7,373.8,15.9,23
path148,251.80954,391.62323,48.834909,177.67677
polygon150,281.9,607.2,28.9,21.5
polygon152,281.2,606.4,28.8,21.6
polygon154,395.1,607.2,28.8,21.5
polygon156,395.8,606.4,29,21.6
path158,334.1,338.4,38.9,24.3
ellipse160,327.29999,286.59999,74,75.599998
polygon162,480.2,535.6,32.5,12.4
path164,252.6,538.6,30.5,8.4
path166,285.93785,441.6,3.4621528,46.6
g176,367.4,375.7,155.3,238.7
path168,439.8,413.1,73.3,123.5
path170,492.7,534.3,30,34.8
path172,380.9,375.7,62.052469,41.023313
path174,367.4,467.19358,60.410402,147.20642
path178,409.9,427.6,14.729936,34.8
path180,399.5,510.1,20.4,21
path182,399.5,520.4,20.4,21
circle184,368.50001,425.3,4.4000001,4.4000001
circle186,368.50001,458.50001,4.4000001,4.4000001
circle188,368.50001,438.59999,4.4000001,4.4000001
circle190,369.19999,478.59999,4.4000001,4.4000001
circle192,369.19999,511.89998,4.4000001,4.4000001
circle194,369.19999,491.8,4.4000001,4.4000001
circle196,370.00001,531.8,4.4000001,4.4000001
circle198,370.00001,565.09999,4.4000001,4.4000001
circle200,370.00001,545.20002,4.4000001,4.4000001
path202,634.348,466.7,4.752,40
path204,725.7,470.4,5.6172823,50.3
path206,600.4,479.6,15.9,24.8
path208,312.30979,273.3,104.13507,74.938748
path210,311.50979,272.5,104.13507,74.938748
path212,666.9,387.74987,24.9,16.466371
ellipse214,641.59998,327.90001,74,75.599998
path216,645.9431,310.55854,135.36921,159.04908
path218,646.71894,309.75854,135.39337,159.04908
