svg136,44,190,933.25393,652
_x23_wild_x28_have_x5B_plant_x5D__x29_,44,190,933.25393,652
_x32_,44,190,582,652
polygon4,44,194,560,648
rect6,96.099998,613,440,205
circle8,379.59999,452.3,122.4,122.4
line10,439.3,513.09547,2.4999797,111.00901
circle12,425.09999,497.39998,31.4,31.4
path14,392.5,538.27793,48,43.222069
circle16,123.3,329.40001,122.4,122.4
line18,180.10013,390.58451,5.49976,225.93098
circle20,168.90001,374.90001,31.4,31.4
path22,136.1,410.75088,47.5,43.749118
path24,134.30761,513.20428,48.716691,99.118967
circle26,118.69999,498.50001,31.4,31.4
circle28,254.90001,193.6,122.4,122.4
line30,315.10001,255,2,370.20001
circle32,300.40001,239.1,31.4,31.4
circle34,252.19999,507.00001,31.4,31.4
path36,267.9,291.94726,48.2,43.052737
path38,267.9,428.64726,48.2,43.052737
path40,267.82304,521.70297,49.947403,99.304204
circle42,349.59999,359.8,31.4,31.4
path44,315.42945,374.50297,49.947506,94.31017
path46,425,296,44,44
path48,79,190,44,44
path50,582,516,44,44
circle52,498,362,26,26
circle54,600,599,26,26
path56,44,613,560,229
path58,123,613,388,194
path61,610.1,428.9,367.15393,281.58918
_x23_woman_x28_sit_x2C_hold_x5B_flower_x5D__x29_,738.5,246.01831,196.3,397.52424
path71,871.65858,327.1,8.0414214,12.2
path73,833.88812,246.01831,61.354347,91.793567
g81,833.8,261.4,61.389798,76.3
path75,854.4,261.4,0.2,1
path77,833.8,290.2,61.389798,47.5
path79,887.2,261.4,2.4714286,8.3
path83,771.12196,548.13431,18.524097,36.365685
path85,877.85379,565.5,40.85643,44.036068
path87,769.56206,564.04989,36.20851,57.164527
path89,901.97907,581.15858,32.820932,62.383965
path91,738.5,442.03672,160.3,147.21649
g95,826.8,447.4,2.1,2.5
path93,826.8,447.4,2.1,2.5
path97,843.62431,329.39694,33.675694,34.744668
path99,843.62431,329.39694,33.675694,34.744668
circle101,842.00002,301.30001,39.799999,39.799999
path103,794.41361,465.78143,20.186388,37.570463
path105,792.86061,368.27123,42.098611,105.82877
path107,820.02785,349.2,76.785995,105.19099
path109,829.4625,473.17121,14.4375,26.639759
path111,830.17936,366,64.431747,115.5
path113,832.47936,366,64.431747,115.5
path115,854.1,290.17003,42.716529,56.851025
path117,843.76719,297.40116,37.848429,21.398836
g127,854.1,249.1,42.624144,97.921053
path119,854.1,291,26.5,24.5
path121,858.7,270.3,26.5,24.5
path123,869.4,249.1,15.9,14.8
path125,867.3,311.7,29.424144,35.321053
line129,803.00056,382.46669,5.698902,111.06663
circle131,788.3,366.8,31.4,31.4
path133,756.6,409.18478,49.6,41.715224
