svg110,8.5,104.6,989,781.4
_x23_wild_x28_have_x5B_plant_x5D__x29_,8.5,744.07193,989,141.92807
g20,8.5,744.07193,989,141.92807
g18,8.5,744.07193,989,141.92807
g16,8.5,744.07193,989,141.92807
g6,8.5,820,989,66
ellipse4,8.5,820,989,66
path8,69.5,791.94352,92,72.256479
path10,69.4,821.42221,77.8,42.777789
path12,572.5,744.07193,122,95.828074
path14,591.3,783.27749,103.2,56.722513
g108,106.7,104.6,840.8675,755.72014
_x23_man_x28_walk_x2C_hold_x5B_paper_x5D__x29_,694.8,449.5,252.7675,410.82014
path23,694.8,457.5,242.5,247.9
path25,696.8,449.5,242.5,247.9
rect27,732.46539,470.28443,53.27102,48.02578
rect29,759.30701,510.37478,82.6562,70.6959
path38,771.64716,533.39722,175.92034,326.92292
path40,882.05772,606.28941,25.542278,74.710588
path42,882.05772,606.28941,25.542278,74.710588
path44,771.26412,626.7362,30.379743,15.369825
path46,848.93369,691.89038,32.229986,106.37298
path48,848.93369,691.89038,32.229986,106.37298
path50,861.65074,685.83618,64.511523,117.7295
path52,817.43236,789.23907,64.460322,69.157027
path54,894.2,787.44508,53.341295,72.733697
path56,849.43404,568.11194,28.065956,22.18806
path58,849.43404,568.11194,28.065956,22.18806
circle60,839.19999,543.10001,35.200001,35.200001
path62,840.06317,581.94746,69.636831,129.75254
path64,841.40479,592.22183,28.743935,67.378174
path66,794.33328,590.41027,75.871701,67.689729
path68,837.49595,535.75589,44.051225,37.480815
_x23_chart_x28_have_x5B_paper_x2C_arrow_x5D__x29_,106.7,104.6,655.3,584.9
path71,490.375,115.6,164.325,192.9
rect73,545.5,104.6,54.200001,17.799999
path75,369.175,496.6,164.325,192.9
path77,362.175,487.6,164.325,192.9
rect79,417.29999,476.5,54.200001,17.799999
path81,236.05721,192.20006,195.85394,173.63334
path83,426.7,183.6,17.3,19
path85,240.91673,430.46,74.41472,157.11284
path87,308.6,576.4,18.4,18.7
path89,257.83553,357.47639,498.43313,45.463281
path91,744.6,393,17.4,19.5
path93,106.7,294.5,164.325,192.9
rect95,161.8,283.5,54.200001,17.799999
rect97,396.5,538,96,13
rect99,396.5,565,96,13
rect101,524.5,148,96,13
rect103,524.5,175,96,13
rect105,140.5,330,96,13
