svg282,21.861333,57.846333,966.82942,836.05367
switch280,21.861333,57.846333,966.82942,836.05367
g278,21.861333,57.846333,966.82942,836.05367
_x23_background,21.861333,65.224528,966.82942,638.58714
g8,21.861333,65.224528,966.82942,638.58714
g6,21.861333,65.224528,966.82942,638.58714
path4,21.861333,65.224528,966.82942,638.58714
_x23_wild_x28_have_x5B_plant_x5D__x29_,72.195584,450.1965,834.7579,443.7035
g111,72.195584,450.1965,834.7579,443.7035
g109,72.195584,450.1965,834.7579,443.7035
path11,98,759.38777,747.9,134.51223
path13,116.77394,508.81639,30.413535,276.46667
path15,113.6,450.1965,38.4,60.103498
path17,78.416912,497.51691,41.983088,54.283088
path19,72.195584,591.29558,56.604416,39.130174
path21,93.739194,669.05184,52.260806,43.64816
path23,117.7,521.07275,48.853946,47.92725
path25,135.3,606.45328,55.689774,38.672474
path27,143.9,697.05184,52.217602,43.64816
path29,113.6,450.1965,38.4,60.103498
path31,78.416912,497.51691,41.983088,54.283088
path33,72.195584,591.29558,56.604416,39.130174
path35,93.739194,669.05184,52.260806,43.64816
path37,117.7,521.07275,48.853946,47.92725
path39,135.3,606.45328,55.689774,38.672474
path41,143.9,697.05184,52.217602,43.64816
path43,256.42481,609.01726,17.432916,149.96613
path45,255.2,577.19847,20.8,32.801535
path47,236.35028,603.25028,22.449723,29.149723
path49,233.11734,653.9823,30.382657,21.02457
path51,244.38079,695.75171,28.319212,23.748293
path53,257.4,615.59953,26.500469,26.100469
path55,266.8,661.9823,30.445683,21.02457
path57,271.7,710.95171,28.276075,23.748293
path59,255.2,577.19847,20.8,32.801535
path61,236.35028,603.25028,22.449723,29.149723
path63,233.11734,653.9823,30.382657,21.02457
path65,244.38079,695.75171,28.319212,23.748293
path67,257.4,615.59953,26.500469,26.100469
path69,266.8,661.9823,30.445683,21.02457
path71,271.7,710.95171,28.276075,23.748293
path73,694.72261,826.10113,57.49522,34.498874
path75,799.99789,680.76955,106.9556,127.43045
path77,808.70084,688.57784,78.867076,119.5512
path79,788.17394,523.51639,30.413535,276.46667
path81,785,464.9965,38.4,60.103498
path83,750.55069,513.24434,41.449308,53.455661
path85,744.49297,606.55328,55.707032,38.672474
path87,765.05269,683.65269,52.447315,43.847315
path89,789.2,535.97275,48.82725,47.92725
path91,806.7,620.79558,56.604416,39.130174
path93,815.3,711.85184,52.246532,43.64816
path95,785,464.9965,38.4,60.103498
path97,750.55069,513.24434,41.449308,53.455661
path99,744.49297,606.55328,55.707032,38.672474
path101,765.05269,683.65269,52.447315,43.847315
path103,789.2,535.97275,48.82725,47.92725
path105,806.7,620.79558,56.604416,39.130174
path107,815.3,711.85184,52.246532,43.64816
_x23_woman_x28_hold_x5B_lantern_x5D__x29_,146.64335,57.846333,703.87036,793.49441
g275,146.64335,57.846333,703.87036,793.49441
g273,146.64335,57.846333,703.87036,793.49441
g134,233.33949,90.908091,88.074222,106.09942
path114,233.33949,90.908091,88.074222,96.291909
path116,233.3397,90.946333,49.393906,101.83396
path118,251.2,174.59317,58,22.41434
path120,250.6,174.59317,58,22.41434
path122,276.66152,174.6,10.066244,14.3
path124,279.19423,182.6,4.5176414,6.5
path126,279.19423,182.6,4.5176414,6.5
path128,257,177.4,44.8,17.8
path130,254.9,178.7,50.6,15.6
path132,256.95859,111.24361,42.091132,63.59678
g156,146.64335,255.69283,50.862919,61.307174
path136,146.64335,255.69283,50.862919,55.607174
path138,146.64355,255.79472,28.57906,58.831651
path140,157,303.99052,33.4,13.009475
path142,156.6,303.99052,33.5,13.009475
path144,171.64947,303.9,5.7664301,8.3
path146,173.18604,308.6,2.562245,3.7
path148,173.18604,308.6,2.562245,3.7
path150,160.3,305.7,26,10.3
path152,159.1,306.3,29.3,9
path154,160.45972,267.3701,24.360914,36.729901
g178,672.67265,235.74973,50.93362,61.350275
path158,672.74335,235.74973,50.862919,55.650275
path160,672.67265,235.79472,28.549961,58.831651
path162,683.1,284.09052,33.4,13.009475
path164,682.7,284.09052,33.5,13.009475
path166,697.74947,284,5.7664301,8.3
path168,699.28604,288.7,2.562245,3.7
path170,699.28604,288.7,2.562245,3.7
path172,686.4,285.7,26,10.3
path174,685.2,286.4,29.3,9
path176,686.55972,247.4701,24.360914,36.729901
g200,762.44233,57.846333,88.071384,106.16118
path180,762.53949,57.908091,87.974222,96.291909
path182,762.44233,57.846333,49.391275,101.83396
path184,780.4,141.59317,58,22.41434
path186,779.8,141.59317,58,22.41434
path188,805.76152,141.6,10.066244,14.3
path190,808.39423,149.6,4.5176414,6.5
path192,808.39423,149.6,4.5176414,6.5
path194,786.2,144.4,44.8,17.8
path196,784.1,145.7,50.6,15.6
path198,786.05859,78.243607,42.191132,63.59678
path202,468.49102,126.58176,147.72833,161.51824
path204,468.46148,126.50644,82.950745,171.03514
path206,498.6,266.7,97.4,37.706828
path208,497.5,266.7,97.4,37.706828
path210,541.17102,267.1,16.944399,24.1
path212,545.4868,280.6,7.5928329,10.8
path214,545.4868,280.6,7.5928329,10.8
path216,508.3,271.6,75.4,30
path218,504.8,273.9,85.2,26.2
path220,508.28864,160.67469,71.181039,106.81452
path229,490.93057,284.6,197.01865,566.74074
path231,512.3,454.32048,172.53959,258.15858
path233,512.3,454.32048,172.70823,258.15858
path235,512.3,454.32048,172.70823,258.15858
path237,559.3,681.7,113.7,136.6
path239,505.71111,658.3,47.488889,170.9
path241,535.3,291.6,34.7,170.6
path243,535.3,291.6,34.7,170.6
path245,547.8,414,34.9,42.9
path247,512,446.17627,169.9303,258.20279
circle249,542.60003,449.49999,45.599998,45.599998
path251,547.5438,472.70116,30.556196,200.01235
path253,547.5438,471.31854,30.556196,199.99496
path255,553.4,415.2,23.8,20.5
circle257,549.89997,384.3,52.400002,52.400002
path259,532.5,511.6,15.1,11
path261,566,446.39458,116.0303,258.21666
path263,566.15087,378,115.72376,229.88038
path265,567.4576,377.3,115.81703,229.88038
path267,637.83548,817.6,40.190302,20.827734
path269,492.17525,827.1,41.227307,18.900735
path271,583.2,604.9,32.9,8.0514178
