svg192,19.700012,144.2,965.59998,716.1
switch190,19.700012,144.2,965.59998,716.1
g188,19.700012,144.2,965.59998,716.1
_x23_other_x28_have_x5B_tree_x2C__brick_x5D__x29_,19.700012,144.2,965.59998,705.30002
g118,19.700012,144.2,965.59998,705.30002
g116,19.700012,144.2,965.59998,705.30002
g52,577.29757,367.5,356.80243,279
path4,577.29757,541.9,115.30243,34.8
path6,698.09749,576.7,115.30251,34.8
path8,818.8,611.7,115.3,34.8
path10,577.29757,489.5,115.30243,34.8
path12,698.09749,524.5,115.30251,34.8
path14,818.8,559.4,115.3,34.8
path16,577.29757,419.8,115.30243,34.8
path18,698.09749,454.7,115.30251,34.8
path20,818.8,489.5,115.3,34.8
path22,577.29757,367.5,115.30243,34.8
path24,698.09749,402.3,115.30251,34.8
path26,818.8,437.2,115.3,34.8
path28,577.29757,541.9,115.30243,34.8
path30,698.09749,576.7,115.30251,34.8
path32,818.8,611.7,115.3,34.8
path34,577.29757,489.5,115.30243,34.8
path36,698.09749,524.5,115.30251,34.8
path38,818.8,559.4,115.3,34.8
path40,577.29757,419.8,115.30243,34.8
path42,698.09749,454.7,115.30251,34.8
path44,818.8,489.5,115.3,34.8
path46,577.29757,367.5,115.30243,34.8
path48,698.09749,402.3,115.30251,34.8
path50,818.8,437.2,115.3,34.8
g102,125.39757,144.2,356.80243,279
path54,125.39757,318.6,115.30243,34.8
path56,246.1,353.4,115.3,34.8
path58,366.9,388.4,115.3,34.8
path60,125.39757,266.2,115.30243,34.8
path62,246.1,301.2,115.3,34.8
path64,366.9,336,115.3,34.8
path66,125.39757,196.5,115.30243,34.8
path68,246.1,231.4,115.3,34.8
path70,366.9,266.2,115.3,34.8
path72,125.39757,144.2,115.30243,34.8
path74,246.1,179,115.3,34.8
path76,366.9,214,115.3,34.8
path78,125.39757,318.6,115.30243,34.8
path80,246.1,353.4,115.3,34.8
path82,366.9,388.4,115.3,34.8
path84,125.39757,266.2,115.30243,34.8
path86,246.1,301.2,115.3,34.8
path88,366.9,336,115.3,34.8
path90,125.39757,196.5,115.30243,34.8
path92,246.1,231.4,115.3,34.8
path94,366.9,266.2,115.3,34.8
path96,125.39757,144.2,115.30243,34.8
path98,246.1,179,115.3,34.8
path100,366.9,214,115.3,34.8
g112,90.583638,399.08575,282.21636,289.01425
path104,194.2875,575,86.3125,113.1
path106,194.2875,575,86.3125,76.1
path108,90.661512,399.08575,282.13849,248.08593
path110,90.583638,522.20575,280.71636,124.76593
ellipse114,19.700012,673.90001,965.59998,175.60001
_x23_man_x28_squat_x2C_play_x5F_with_x5B_toy_x5D__x29_,258.63484,300.48373,543.89117,559.81627
g185,258.63484,300.48373,543.89117,559.81627
g183,258.63484,300.48373,543.89117,559.81627
path121,660.18163,759.01555,35.598181,36.48445
path123,670.2,710.21357,124.1,74.386427
ellipse125,662.00002,768.09999,12.8,20.4
path127,674.2,713.9,20.9,31.8
path129,679.5,718.44811,39.32414,33.662467
path131,721.9,721.1,60.356524,27.794675
path133,709.59913,763.24061,35.580684,37.759393
path135,770.97039,762.00658,31.555625,32.71019
ellipse137,711.39999,773.59999,12.8,20.4
path139,735.68875,755.27494,21.424166,12.925063
path141,787.18109,750.2,7.1189061,10.6
path143,670.1,755.1,124.2,31.641498
path145,667.2,755.2,128.60978,33.141498
path147,477.6,629,49.4,49.4
path149,461.16642,645.69988,50.93358,93.301052
path151,461.16642,645.69988,50.93358,93.301052
path153,258.63484,554.02823,127.95311,201.31783
path155,368.88479,633.66257,117.74066,119.36301
path157,468.67953,581.76518,112.56997,201.9686
path159,541.85556,489.04797,63.156456,112.73663
path161,485.68105,426.50146,82.12645,105.99854
path163,485.68105,426.50146,82.12645,105.99854
path165,326.7515,424.35942,247.37596,204.8051
path167,332.82858,415.9,249.71825,255.9555
path169,490.33741,558.89595,264.01486,170.90683
path171,568.4,857.7,2.6,2.6
circle173,494.79999,339.89999,169,169
path175,481.91206,300.98538,197.75067,164.61462
path177,481.4092,300.48373,198.75258,166.2218
path179,414.51534,486.90674,135.63478,129.16412
path181,482.01206,377.3,197.66662,89.2
